ployestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,0.9166666666666666,0.9574271077563381,0.2668802563418119,16,30,4,8,3,4,9,9,8,19,10
xrlaestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,5,6,3,3,8,8,9,19,10
ecdhestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,5,7,4,3,8,9,9,19,10
ewsiestnessbiophysicalohax.com,vccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.3161764705882353,1.147247344990711,0.2668802563418119,17,30,4,6,4,3,8,9,8,18,11
octsestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.45,1.2041594578792296,0.1889822365046136,16,30,5,7,4,3,8,9,9,19,10
pfgyestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
lpgrestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
znksestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,1.0588235294117647,1.0289915108550531,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
yezaestnessbiophysicalohax.com,cvcvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,4,7,3,4,9,9,7,18,11
xdguestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,5,6,3,3,8,8,9,19,10
dholestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
dzapestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,4,8,3,4,9,9,8,19,10
gazyestnessbiophysicalohax.com,cvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,4,8,4,3,9,9,8,19,10
qcdlestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
wopxestnessbiophysicalohax.com,cvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.2668802563418119,17,30,4,8,4,3,9,9,8,19,10
fhmiestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,5,6,3,3,8,8,9,19,10
fngeestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,5,6,3,3,8,8,9,19,10
jtvdestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
kucaestnessbiophysicalohax.com,cvcvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.2668802563418119,18,30,4,7,3,4,9,9,7,18,11
ndjuestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,5,6,3,3,8,8,9,19,10
vtcjestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
ztcgestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
dtkjestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
ljecestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
ddmuestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,5,6,3,3,8,8,9,19,10
emeoestnessbiophysicalohax.com,vcvvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.3166666666666667,1.1474609652039003,0.1889822365046136,16,30,4,6,3,4,8,9,7,17,12
wobgestnessbiophysicalohax.com,cvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,4,8,4,3,9,9,8,19,10
hpprestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
